video,model,blur,occlusion_accuracy,pts_within_1,jaccard_1,pts_within_2,jaccard_2,pts_within_4,jaccard_4,pts_within_8,jaccard_8,pts_within_16,jaccard_16,average_jaccard,average_pts_within_thresh,outlier_magnitude,trajectory_length_ratio
5,TapNext,medium,90.77954735959766,7.368421052631578,3.7249283667621778,16.05263157894737,8.545727136431784,27.89473684210526,15.286624203821656,58.15789473684211,38.4321223709369,81.57894736842105,59.82339955849889,25.162560327290283,38.21052631578947,116.26876831054688,1.0902287330037117
5,TapNext,strong,83.4870075440067,2.368421052631579,1.5358361774744027,3.1578947368421053,2.0583190394511157,9.210526315789473,6.25,16.842105263157894,11.842105263157894,32.10526315789474,22.933884297520663,8.924028955520816,12.736842105263158,88.25276184082031,0.6467280190419626
6,TapNext,none,88.24257425742574,45.604395604395606,30.89330024813896,69.04761904761905,54.465592972181554,87.17948717948718,78.51099830795262,92.12454212454212,81.27147766323024,94.68864468864469,81.27147766323024,65.2825693709467,77.72893772893772,19.976978302001957,1.0388110712816596
6,TapNext,medium,80.6930693069307,39.56043956043956,23.809523809523807,63.55311355311355,43.886743886743886,81.31868131868131,62.02898550724638,91.75824175824177,73.06501547987617,94.87179487179486,75.51020408163265,55.66009455300458,74.21245421245422,18.476686477661133,1.4110672127116315
6,TapNext,strong,78.5891089108911,28.57142857142857,16.507936507936506,43.772893772893774,27.43055555555556,60.43956043956044,41.15384615384615,75.0915750915751,56.39204545454546,84.61538461538461,67.83536585365853,41.86394990510844,58.49816849816849,13.11705207824707,1.3397829042472222
7,TapNext,none,92.48888888888888,53.49412492269635,37.41289198606272,77.2418058132344,62.29423868312757,91.34199134199136,79.1595684270301,97.4025974025974,87.01837581505632,100.0,89.83152827918171,71.14332063809167,83.8961038961039,72.87256622314453,0.9447416246441328
7,TapNext,medium,86.22222222222223,32.77674706246135,21.141479099678456,56.09152752009895,41.17096018735363,79.71552257266544,65.6043956043956,94.86703772418058,79.94029850746269,98.4539270253556,81.34777376654633,57.840981433087336,72.38095238095238,79.64114379882812,0.8747536932363801
7,TapNext,strong,58.84444444444444,10.698824984539272,7.237141556668184,19.047619047619047,12.997601918465229,34.50834879406308,23.804519180241723,56.58627087198516,36.897152818128994,71.4904143475572,41.67167769092002,24.521618632884827,38.46629560915275,96.05517578125,0.5599769548731265
8,TapNext,none,91.30434782608695,39.78102189781022,26.27118644067797,76.73357664233576,65.55555555555556,89.50729927007299,82.66199649737302,96.62408759124088,88.26714801444044,98.54014598540148,88.43721770551039,70.23862084271147,80.23722627737226,57.63372421264648,0.7946531276056836
8,TapNext,medium,74.25271739130434,32.57299270072993,17.134416543574595,66.24087591240875,42.02985074626866,80.1094890510949,54.58089668615984,83.66788321167883,57.44540039708802,85.94890510948905,59.34360348292029,46.10683357120228,69.7080291970803,45.37407302856445,1.5385248909872893
8,TapNext,strong,75.27173913043478,18.33941605839416,8.660060318828092,47.81021897810219,26.226226226226224,69.98175182481752,43.7037037037037,80.2919708029197,53.593179049939096,85.21897810218978,57.72357723577236,37.9813493068939,60.32846715328469,45.58517074584961,1.8976257461044788
9,TapNext,none,61.502347417840376,16.997167138810198,12.269446672012831,28.89518413597734,18.946474086661,42.1152030217186,24.555160142348758,60.245514636449485,29.270544783010155,79.22568460812087,30.8411214953271,23.17654943587197,45.4957507082153,102.1719207763672,0.4632360073094786
9,TapNext,medium,53.36463223787168,3.0217186024551466,1.9417475728155336,7.459867799811143,4.132231404958678,15.108593012275731,7.051826677994902,35.03305004721435,10.817941952506596,55.71293673276677,13.513513513513514,7.491452224357845,23.267233238904627,124.56585693359376,0.433125065325438
9,TapNext,strong,54.09494001043297,0.56657223796034,0.4702194357366771,1.41643059490085,1.024428684003152,3.966005665722379,1.988862370723946,9.442870632672332,3.805668016194333,19.54674220963173,6.390041493775933,2.735844000086808,6.987724268177527,136.46253967285156,0.5212078455556916
10,TapNext,none,98.65,53.95136778115501,36.77922077922078,82.06686930091185,68.9987163029525,98.78419452887536,96.19970193740686,99.92401215805472,97.82118707738545,100.0,97.96992481203009,79.55375018179913,86.94528875379939,71.46829223632812,1.002392857142857
10,TapNext,medium,91.15,30.015197568389056,18.04855703160788,57.14285714285714,40.81967213114754,80.62310030395136,67.55526657997399,91.8693009118541,79.95810055865921,98.6322188449848,85.66282420749279,58.40888410177628,71.65653495440729,48.73763275146485,1.063202378242701
10,TapNext,strong,64.7,6.68693009118541,3.5743298131600327,16.185410334346503,9.067579127459368,23.93617021276596,13.99195350916406,33.43465045592705,20.51039697542533,57.82674772036474,36.14522156967432,16.657896198976623,27.61398176291793,10.090537071228027,1.367013607013582
11,TapNext,none,88.22447102115916,33.59073359073359,19.51951951951952,62.419562419562425,42.908438061041295,83.14028314028315,65.14522821576763,96.91119691119692,82.15102974828376,99.87129987129988,85.11627906976744,58.96809892287592,75.18661518661519,60.03443145751953,1.0201233132529075
11,TapNext,medium,86.84452621895124,11.711711711711713,6.301939058171745,41.31274131274132,26.129827444535746,70.65637065637065,52.43296921549155,91.37709137709138,76.4367816091954,97.68339768339769,82.73809523809523,48.80792251309794,62.54826254826254,57.71525573730469,1.010503607060374
11,TapNext,strong,64.85740570377186,1.9305019305019304,1.038062283737024,5.662805662805663,3.1073446327683616,18.91891891891892,11.195734958111196,40.15444015444015,25.645438898450944,59.45945945945946,40.65510597302504,16.328337349218515,25.225225225225223,55.49972915649414,0.9391028305447578
12,TapNext,none,99.41747572815534,68.82352941176471,52.12527964205817,93.03921568627452,86.47166361974405,100.0,99.41348973607036,100.0,99.41348973607036,100.0,99.41348973607036,87.36748249400267,92.37254901960785,1.6273019313812256,1.0652857142857142
12,TapNext,medium,99.70873786407766,67.84313725490196,51.22131754256106,90.58823529411764,82.57372654155496,100.0,99.7067448680352,100.0,99.7067448680352,100.0,99.7067448680352,86.58305573764432,91.68627450980392,1.5366004705429075,1.0867142857142855
12,TapNext,strong,97.5728155339806,31.47058823529412,18.83460859329017,66.96078431372548,50.33507073715562,93.33333333333331,87.1177015755329,99.6078431372549,96.97560975609755,100.0,97.55381604696672,70.1633613418086,78.27450980392156,1.5832030773162842,1.0290219780219778
13,TapNext,none,93.87868670005564,25.625,14.16460614623808,58.5,39.130434782608695,88.375,74.51403887688986,98.625,90.9037212049616,100.0,93.41711549970076,62.4259833020798,74.22500000000001,17.69439125061035,1.2636186299229148
13,TapNext,medium,90.15025041736226,22.5625,12.352941176470589,48.25,30.192461908580597,75.125,55.95581171950048,94.875,81.80291153415453,99.6875,89.10891089108911,53.88260744595905,68.10000000000001,18.105525970458984,1.2699656618209778
13,TapNext,strong,78.8536449638286,2.0,1.054713249835201,8.625,4.713114754098361,31.3125,19.439033891702376,58.875,41.94444444444444,79.3125,63.43283582089553,26.116828432195184,36.025,18.46113395690918,1.202920746289133
14,TapNext,none,88.11579481970544,27.610333692142085,16.499189627228525,57.7502691065662,41.551792044111856,82.07750269106566,70.00946073793756,92.6264800861141,82.25152129817445,99.83853606027986,87.7742946708464,59.61725167565975,71.98062432723358,18.202091217041016,0.8993368681512902
14,TapNext,medium,53.072625698324025,11.517761033369217,6.283662477558348,27.98708288482239,16.99604743083004,43.81054897739504,26.658108686350023,65.28525296017223,36.34269921695071,83.36921420882669,44.038929440389296,26.063889450415683,46.39397201291711,31.2205753326416,0.591954252013916
14,TapNext,strong,51.39664804469274,0.2152852529601722,0.102880658436214,2.3143164693218514,1.2838306731436502,7.373519913885899,3.1813361611876987,20.721205597416574,9.90210843373494,44.18729817007535,21.170610211706105,7.128153227641722,14.96232508073197,65.59941101074219,0.5611737735111905
15,TapNext,none,99.60732984293192,64.13333333333333,47.01273261508325,79.86666666666666,66.22369878183831,96.8,93.4278350515464,100.0,99.60106382978722,100.0,99.60106382978722,81.17327882160849,88.16,88.47535705566406,0.9907498631636564
15,TapNext,medium,98.56020942408377,54.400000000000006,37.47697974217312,78.66666666666666,64.97237569060773,99.33333333333331,98.0106100795756,99.73333333333332,98.5372340425532,100.0,98.5372340425532,79.50688671949257,86.42666666666668,89.17078399658203,0.9650574712643678
15,TapNext,strong,73.69109947643979,4.0,2.3529411764705883,15.333333333333332,9.47986577181208,36.266666666666666,24.52290076335878,55.73333333333333,39.87138263665595,89.73333333333333,63.125,27.870418069659475,40.21333333333333,100.7128677368164,0.6950602079912425
16,TapNext,none,100.0,86.93877551020408,76.89530685920577,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.37906137184116,97.3877551020408,3.3844902515411377,1.0
16,TapNext,medium,100.0,86.53061224489797,76.2589928057554,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.25179856115108,97.30612244897958,3.424389600753784,1.0
16,TapNext,strong,95.10204081632652,4.489795918367347,2.355460385438972,8.16326530612245,4.366812227074235,28.163265306122447,16.87041564792176,42.44897959183673,26.121372031662272,100.0,95.10204081632652,28.963220221684757,36.6530612244898,1.5915696620941162,0.796
17,TapNext,none,96.11829944547137,33.497536945812804,19.73684210526316,56.896551724137936,38.813559322033896,78.81773399014779,62.82306163021869,89.4088669950739,78.04347826086956,98.76847290640394,94.07582938388626,58.69855414045432,71.47783251231526,35.373329162597656,1.0314574314574314
17,TapNext,medium,54.34380776340111,1.9704433497536944,1.4059753954305798,9.852216748768472,5.871559633027523,25.615763546798032,12.915851272015654,41.37931034482759,18.480492813141684,61.330049261083744,23.819742489270386,12.498724320577166,28.029556650246302,64.1614761352539,0.601010101010101
17,TapNext,strong,65.24953789279112,0.2463054187192118,0.1270648030495552,0.4926108374384236,0.2544529262086514,3.4482758620689653,1.8087855297157625,12.807881773399016,6.919945725915875,36.94581280788177,22.932917316692667,6.408633260316502,10.788177339901477,24.92588996887207,1.282994227994228
18,TapNext,none,93.95348837209302,36.94817658349328,22.22222222222222,56.81381957773512,38.31468071099408,87.23608445297505,71.23064384678077,98.84836852207292,89.62093862815884,100.0,91.6970802919708,62.61711314002534,75.96928982725528,68.58197021484375,1.0028484551001229
18,TapNext,medium,39.53488372093023,11.8042226487524,7.32375085557837,18.71401151631478,10.500352360817477,29.078694817658352,14.285714285714285,44.913627639155465,17.71771771771772,63.91554702495201,20.70823710546574,14.107154465058718,33.685220729366605,67.92301940917969,1.0749567074617687
18,TapNext,strong,68.83720930232559,4.798464491362764,2.044989775051125,8.54126679462572,3.69908561928512,16.50671785028791,7.404218682737838,26.29558541266795,12.336785231877531,44.241842610364685,21.234207968901845,9.343857455570694,20.0767754318618,50.68359756469727,2.2830656466186725
19,TapNext,none,81.54020385050963,25.95936794582393,13.88888888888889,44.92099322799097,26.747311827956988,63.88261851015802,40.95665171898356,79.68397291196389,52.83630470016208,93.90519187358916,66.6077738515901,40.20738619751632,61.6704288939052,88.8494644165039,1.087075816340522
19,TapNext,medium,71.34767836919592,2.031602708803612,1.1851851851851851,7.44920993227991,4.594180704441041,16.70428893905192,11.237785016286644,31.376975169300223,18.78260869565217,58.46501128668172,34.714003944773175,14.102752709267644,23.20541760722348,63.85578536987305,0.6955963840081486
19,TapNext,strong,58.0973952434881,0.0,0.0,0.6772009029345373,0.2666666666666666,4.514672686230249,1.8050541516245489,10.609480812641085,4.3478260869565215,30.248306997742663,13.480885311871226,3.980086443423793,9.209932279909708,25.140857696533203,3.157735538970833
20,TapNext,none,97.56521739130434,45.79234972677595,29.403508771929825,65.46448087431695,48.11244979919679,85.24590163934425,72.98311444652909,92.02185792349728,83.11817279046674,98.0327868852459,93.29140461215934,65.38173008405634,77.31147540983606,43.38346862792969,1.0818243711626063
20,TapNext,medium,90.95652173913044,16.502732240437158,9.587301587301589,45.02732240437158,31.055429005315112,69.18032786885246,55.4954954954955,86.01092896174863,77.20739219712526,98.46994535519126,86.99891657638136,52.06890697232376,63.03825136612022,17.149089813232422,0.8667479867511156
20,TapNext,strong,78.34782608695652,7.3224043715847,4.311454311454312,16.065573770491802,9.972862957937584,32.677595628415304,22.617246596066565,52.56830601092896,41.44851657940663,69.2896174863388,58.92156862745098,27.454329814463215,35.58469945355191,34.67142105102539,0.8215247144502464
21,TapNext,none,98.440065681445,69.6223316912972,53.94904458598726,85.63218390804597,75.65406976744185,96.2233169129721,93.5148118494796,99.50738916256158,98.440065681445,99.83579638752052,98.440065681445,83.99961151315975,90.16420361247948,18.03379440307617,0.9689043478260868
21,TapNext,medium,98.1937602627258,17.48768472906404,9.67741935483871,40.14778325123153,25.27244421380384,53.11986863711001,35.69421023046655,96.63382594417077,92.35059760956176,99.58949096880131,97.8688524590164,52.17270477353745,61.39573070607553,19.548622131347656,0.9608
21,TapNext,strong,43.43185550082102,1.2315270935960592,0.6336405529953917,5.41871921182266,3.1896042528056703,16.502463054187192,9.943360604153556,34.72906403940887,23.462897526501767,57.14285714285714,43.43185550082102,16.13227168745548,23.004926108374384,19.38552665710449,0.4339226641998149
22,TapNext,none,76.7209668943773,27.97319932998325,15.56534508076358,61.39028475711893,40.95522388059701,86.93467336683418,64.41504178272982,94.55611390284756,67.80383795309169,99.0787269681742,68.16239316239316,51.380368371915054,73.98659966499162,26.468299865722656,1.0232006466393948
22,TapNext,medium,51.60273252758802,5.695142378559464,3.4198860037998733,13.06532663316583,7.85997357992074,31.65829145728643,15.815602836879432,61.47403685092128,24.65648854961832,94.38860971524288,27.578125,15.866015194043673,41.256281407035175,26.37452888488769,0.7736973992173489
22,TapNext,strong,49.13294797687861,0.3350083752093802,0.0643915003219575,3.266331658291457,1.2377850162866448,11.055276381909549,3.393213572854292,28.14070351758794,10.762651461154668,60.88777219430486,22.55520504731861,7.602649319587236,20.73701842546064,103.62535095214844,0.8038523207325258
23,TapNext,none,92.3147722043258,39.7626112759644,24.57375833951075,78.93175074183976,64.51297112090064,89.91097922848664,80.02142474558114,97.1513353115727,88.82022471910112,99.7626112759644,90.5328798185941,69.69225174873756,81.10385756676557,22.37035179138184,1.0185569982125684
23,TapNext,medium,78.96916705016108,3.7982195845697326,1.9387755102040816,15.66765578635015,8.547627671133647,41.95845697329376,23.9454094292804,83.97626112759644,62.880434782608695,96.43916913946587,73.53792704111174,34.17003488686771,48.3679525222552,27.3325309753418,0.803965271775822
23,TapNext,strong,33.68614818223654,0.1186943620178041,0.0485436893203883,1.661721068249258,1.2278978388998034,3.738872403560831,2.690582959641256,8.30860534124629,5.421994884910486,31.097922848664687,13.678985107556535,4.613600896065694,8.985163204747774,36.56209182739258,0.443921242321021
24,TapNext,none,91.8974358974359,78.1041388518024,58.30721003134797,99.19893190921228,88.90274314214463,100.0,90.0878293601004,100.0,90.0878293601004,100.0,90.0878293601004,83.49468825075874,95.46061415220294,4.430553913116455,0.9643401709401708
24,TapNext,medium,85.23076923076923,26.168224299065415,14.00454201362604,68.62483311081442,45.5072463768116,99.06542056074768,82.10399032648125,100.0,82.54545454545455,100.0,82.54545454545455,61.3413375615656,78.7716955941255,5.105268478393555,1.0333863247863249
24,TapNext,strong,53.02564102564102,13.084112149532707,3.8394415357766154,32.71028037383177,7.303877366997296,60.88117489986649,14.864864864864863,94.12550066755674,41.835518474374254,100.0,44.41747572815535,22.452235594033677,60.16021361815754,11.570839881896973,0.7359042735042736
25,TapNext,none,73.30210772833723,26.20689655172414,15.348837209302326,48.62068965517241,30.87071240105541,71.37931034482759,48.94894894894895,89.65517241379311,61.563517915309454,97.58620689655172,62.62295081967213,43.87099345885765,66.68965517241378,171.49618530273438,0.8116969696969697
25,TapNext,medium,59.25058548009368,11.379310344827587,5.41871921182266,29.655172413793103,13.527851458885944,50.0,24.418604651162788,66.55172413793103,30.48780487804878,71.72413793103448,31.28834355828221,21.028264751640474,45.862068965517246,176.1748046875,0.7717893217893217
25,TapNext,strong,58.78220140515222,2.413793103448276,1.70316301703163,4.827586206896552,3.2098765432098766,10.689655172413794,7.179487179487179,28.27586206896552,14.835164835164836,55.51724137931034,25.903614457831324,10.566261206544969,20.344827586206897,194.3614196777344,0.9401082251082252
26,TapNext,none,98.1230448383733,32.289416846652266,19.277885235332043,64.2548596112311,47.29299363057325,90.6047516198704,81.90757128810226,100.0,98.07280513918629,100.0,98.07280513918629,68.92481208647602,77.42980561555075,36.82440948486328,0.993855953855954
26,TapNext,medium,92.59645464025026,11.879049676025918,6.505026611472502,36.17710583153348,22.68392370572207,64.57883369330453,48.23045267489712,84.01727861771057,71.68732125834127,93.30453563714904,83.02845528455285,46.42703590699716,57.9913606911447,36.219573974609375,0.9110317790550349
26,TapNext,strong,33.99374348279458,0.2159827213822894,0.1643385373870172,3.131749460043196,2.0938023450586267,6.8034557235421165,4.545454545454546,15.010799136069114,7.876106194690266,27.645788336933048,12.350230414746544,5.405986407467401,10.561555075593954,93.74005126953124,0.2896877881744586
27,TapNext,none,92.82051282051282,43.20420223243598,26.380368098159508,71.30663164806303,52.366863905325445,91.46421536441235,77.99539170506912,98.81812212738016,89.4543225015328,99.4747209455023,90.50554870530208,67.3404989830778,80.85357846355876,15.555870056152344,1.0677194180957088
27,TapNext,medium,88.76923076923077,28.168089297439263,16.362931368747578,55.87655942219304,38.87089310504396,83.32239001969796,70.41453719477569,94.48456992777412,85.01849568434032,96.4543663821405,86.3975155279503,59.41287457617157,71.66119500984898,8.066381454467773,1.019953151981801
27,TapNext,strong,62.76923076923077,2.6263952724885096,1.6556291390728477,11.29349967170059,7.483588621444201,26.132632961260672,18.704688255195748,47.53775443204202,36.52028904947193,69.79645436638215,51.698579369981466,23.21255488703324,31.477347340774784,10.989876747131348,0.7053866586971198
28,TapNext,none,93.56775300171527,47.124117053481335,31.85235816814764,71.94752774974774,56.82926829268292,84.15741675075681,72.38605898123325,97.0736629667003,89.67551622418878,99.39455095862763,92.51497005988024,68.65163434522657,79.93945509586277,29.079721450805664,0.93349477124183
28,TapNext,medium,90.30874785591767,15.842583249243187,8.88888888888889,27.346115035317855,16.31162507608034,38.4460141271443,24.333116460637605,65.18668012108981,47.56756756756757,97.67911200807264,88.27586206896552,37.07541201242798,48.90010090817356,36.619049072265625,0.8929378859589814
28,TapNext,strong,57.97598627787307,1.109989909182644,0.6853582554517134,3.5317860746720484,2.213788741302973,5.650857719475278,3.589743589743589,8.779011099899092,5.689993459777633,20.08072653884965,12.300208478109798,4.895818504877141,7.830474268415741,24.67113304138184,0.819404863206847
29,TapNext,none,94.60825610783488,52.140410958904106,35.69739952718676,78.93835616438356,65.06110711718188,92.46575342465754,84.41767068273093,98.20205479452056,92.7791771620487,98.63013698630137,92.7791771620487,74.1469063302394,84.07534246575341,26.32840347290039,1.2274077860836483
29,TapNext,medium,82.56107834877844,3.6815068493150687,1.943127962085308,18.065068493150687,10.534429599177802,60.70205479452054,45.43610547667343,92.20890410958904,76.89144736842105,94.52054794520548,77.76859504132231,42.51474108953598,53.83561643835616,29.253154754638672,0.9531666943529014
29,TapNext,strong,23.75737152485257,0.0,0.0,0.0,0.0,0.4280821917808219,0.209205020920502,3.852739726027397,1.98722498225692,11.472602739726028,4.890510948905109,1.4173881904165062,3.150684931506849,92.03317260742188,0.377709287392046
