video,model,blur,occlusion_accuracy,pts_within_1,jaccard_1,pts_within_2,jaccard_2,pts_within_4,jaccard_4,pts_within_8,jaccard_8,pts_within_16,jaccard_16,average_jaccard,average_pts_within_thresh,outlier_magnitude,outlier_ratio_vs_gt,false_visible_rate,false_occluded_rate,trajectory_length_ratio,visibility_bias
27,CoTracker3,strong,85.33333333333334,12.541037426132634,6.319702602230483,36.572554169402494,22.06572769953052,63.164806303348655,44.22592032274332,75.96848325673014,57.14285714285714,90.01969796454367,73.43844754396605,40.63853106226551,55.65331582403152,4.618989944458008,0.6767207586078059,0.117096018735363,0.1524547803617571,,-0.035358761626394106
28,CoTracker3,none,92.1097770154374,39.656912209889,25.164690382081687,61.45307769929365,42.96463506395786,79.71745711402623,61.42735768903993,96.67003027245208,86.82399213372665,99.79818365287588,90.76305220883532,61.42874549552829,75.45913218970736,7.80861759185791,1.016618764018081,0.0285714285714285,0.0856299212598425,,-0.05705849268841401
28,CoTracker3,medium,86.27787307032591,10.99899091826438,5.855072463768115,26.236125126135217,14.915040906230336,48.94046417759839,31.083991385498923,80.62563067608475,57.007738607050726,91.12008072653886,70.49486461251168,35.871341595011955,51.58425832492431,7.54548168182373,0.9861028402902609,0.0114285714285714,0.155511811023622,,-0.1440832395950506
28,CoTracker3,strong,53.34476843910806,1.3118062563067607,0.8275862068965517,7.669021190716448,4.57796852646638,15.640766902119072,8.456973293768547,28.9606458123108,14.487079091620986,64.37941473259335,31.830477908025244,12.03601700535554,23.592330978809283,7.603668212890625,0.9900045284505076,0.0685714285714285,0.5236220472440944,,-0.45505061867266594
29,CoTracker3,none,88.2055602358888,39.21232876712329,24.492099322799096,77.1404109589041,61.25730994152047,90.66780821917808,79.20389926888708,95.11986301369863,83.37489609310057,98.03082191780824,85.84667228306655,66.83497538187476,80.03424657534246,7.2011823654174805,1.1635846367941245,0.2631578947368421,0.113160100586756,,0.14999779415008607
29,CoTracker3,medium,66.38584667228307,5.650684931506849,2.9613960867266,27.482876712328768,15.138971023063275,73.45890410958904,43.16176470588236,92.2945205479452,63.202011735121545,95.97602739726028,63.888888888888886,37.67060648793653,58.97260273972602,6.384482383728027,1.06208126522867,0.2631578947368421,0.3302598491198659,,-0.0671019543830238
29,CoTracker3,strong,42.291491154170174,0.0,0.0,0.5993150684931506,0.3001200480192077,5.650684931506849,3.084515731030228,27.56849315068493,15.003441156228492,48.63013698630137,31.99052132701421,10.075719652458428,16.48972602739726,10.12726593017578,1.6864407863217536,0.5263157894736842,0.5658005029337804,,-0.03948471346009619
0,TapNext,none,94.3820224719101,29.8876404494382,17.687074829931973,63.146067415730336,46.61016949152542,91.68539325842696,79.83367983367984,99.7752808988764,93.94618834080718,100.0,94.3820224719101,66.4918269935709,76.89887640449437,8.75903034210205,1.041193086926811,0.0,0.0555555555555555,,-0.0555555555555555
0,TapNext,medium,17.078651685393258,0.8988764044943821,0.3853564547206166,5.617977528089887,3.1683168316831685,19.775280898876403,11.087420042643924,37.30337078651685,14.505494505494507,69.88764044943821,16.035634743875278,9.0364445156835,26.69662921348315,37.65154266357422,4.351888222008936,0.0,0.82,,-0.82
0,TapNext,strong,25.168539325842698,0.2247191011235955,0.0,2.9213483146067416,0.5415162454873645,8.314606741573034,2.0146520146520146,24.9438202247191,6.500956022944552,69.66292134831461,23.503325942350333,6.512090045086853,21.213483146067414,10.832048416137695,1.208609899933552,0.0,0.74,,-0.74
1,TapNext,none,86.90563277249451,45.51724137931035,26.417004048583,62.41379310344828,39.55307262569833,80.6896551724138,54.96277915632754,94.3103448275862,68.55600539811067,97.93103448275862,72.51381215469614,52.40053467668313,76.17241379310344,6.784398078918457,1.3994773291743967,0.170266836086404,0.075,,0.095266836086404
1,TapNext,medium,88.73445501097294,34.13793103448276,19.3359375,54.137931034482754,34.433443344334435,70.0,47.94188861985472,87.41379310344828,67.85714285714286,94.82758620689656,77.61627906976744,49.43693827821989,68.10344827586206,4.914430618286133,1.036369160132628,0.1372299872935197,0.0766666666666666,,0.0605633206268531
1,TapNext,strong,82.22384784198977,15.344827586206897,7.097288676236045,33.793103448275865,16.782608695652172,59.310344827586206,33.764940239043824,78.44827586206897,50.3919372900336,91.3793103448276,64.18092909535453,34.44354079926403,55.655172413793096,4.588588237762451,0.9667558603914974,0.2706480304955527,0.05,,0.2206480304955527
2,TapNext,none,95.93373493975903,44.680851063829785,29.015544041450774,65.69148936170212,48.80478087649402,84.04255319148936,72.11981566820278,88.03191489361703,77.43467933491686,92.8191489361702,83.08823529411765,62.09261104303641,75.05319148936171,22.14989280700684,1.002625734156131,0.0381944444444444,0.0399002493765586,,-0.0017058049321142035
2,TapNext,medium,62.65060240963856,2.6595744680851063,2.0080321285140563,4.521276595744681,3.252032520325204,7.712765957446808,4.742268041237113,15.425531914893616,7.172995780590717,29.78723404255319,13.140311804008908,6.063128054935199,12.021276595744682,63.586334228515625,3.345918893783744,0.0069444444444444,0.6134663341645885,,-0.6065218897201441
2,TapNext,strong,54.51807228915663,0.0,0.0,0.0,0.0,0.0,0.0,1.3297872340425532,0.511770726714432,5.851063829787234,2.2916666666666665,0.5606874786762197,1.4361702127659577,1.8043690919876096,0.0811511472173395,0.9236111111111112,0.0897755610972568,,0.8338355500138543
3,TapNext,none,92.69662921348316,50.74850299401198,34.45247933884297,82.70958083832335,70.91267235718975,91.91616766467064,82.66666666666667,95.28443113772454,86.0614724803431,98.20359281437123,89.58485069191552,72.7356283069916,83.77245508982035,4.725740432739258,1.184006821475822,0.0594855305466238,0.0778839088905216,,-0.018398378343897806
3,TapNext,medium,80.69458631256384,49.550898203592816,29.20196165849309,78.2934131736527,54.89043292357029,89.37125748502994,65.97938144329896,92.36526946107784,68.48837209302326,95.05988023952096,72.09026128266032,58.13008188020918,80.92814371257484,1.4864819049835205,1.027717032691647,0.4855305466237942,0.0558412931667891,,0.4296892534570051
3,TapNext,strong,68.23289070480082,35.47904191616767,16.80851063829787,62.05089820359282,33.63083164300203,82.48502994011976,50.27372262773723,91.46706586826348,58.97683397683397,94.68562874251496,62.34598324297684,44.40717642576959,73.23353293413174,0.4722024500370025,0.3959160038405728,1.0,0.0,,1.0
4,TapNext,none,90.14657980456026,84.75120385232745,63.125,92.45585874799356,72.39101717305152,98.07383627608348,80.0,99.19743178170144,81.75487465181058,100.0,83.02945301542776,76.06006896805798,94.89566613162118,1.5022059679031372,1.5731382672298102,0.1487603305785124,0.0478395061728395,,0.1009208244056729
4,TapNext,medium,80.04885993485343,69.82343499197432,40.71566731141199,73.03370786516854,42.92730844793713,73.35473515248796,43.20866141732284,75.12038523274478,44.776119402985074,76.40449438202246,45.937813440320966,43.5131140039956,73.54735152487962,0.382792055606842,1.2904456741823784,0.3752066115702479,0.0277777777777777,,0.34742883379247025
4,TapNext,strong,67.91530944625407,70.46548956661316,35.858585858585855,72.55216693418942,37.361702127659576,72.71268057784911,37.47870528109029,74.31781701444623,38.659793814432994,76.24398073836277,40.10416666666667,37.89259074968708,73.25842696629213,0.1295385658740997,1.304604698872556,0.6297520661157024,0.0200617283950617,,0.6096903377206407
5,TapNext,none,97.73679798826488,71.3157894736842,52.51937984496124,83.94736842105263,68.16239316239316,95.78947368421052,86.05200945626478,100.0,93.36609336609337,100.0,93.36609336609337,78.69319383916118,90.21052631578948,20.527082443237305,0.9905435337614976,0.033210332103321,0.0,,0.033210332103321
5,TapNext,medium,90.77954735959766,7.368421052631578,3.7249283667621778,16.05263157894737,8.545727136431784,27.89473684210526,15.286624203821656,58.15789473684211,38.4321223709369,81.57894736842105,59.82339955849889,25.162560327290283,38.21052631578947,16.72032356262207,0.9922470181301885,0.045510455104551,0.1802469135802469,,-0.13473645847569587
5,TapNext,strong,83.4870075440067,2.368421052631579,1.5358361774744027,3.1578947368421053,2.0583190394511157,9.210526315789473,6.25,16.842105263157894,11.842105263157894,32.10526315789474,22.933884297520663,8.924028955520816,12.736842105263158,21.99849319458008,1.2671363347318316,0.019680196801968,0.4469135802469136,,-0.4272333834449456
6,TapNext,none,88.24257425742574,45.604395604395606,30.89330024813896,69.04761904761905,54.465592972181554,87.17948717948718,78.51099830795262,92.12454212454212,81.27147766323024,94.68864468864469,81.27147766323024,65.2825693709467,77.72893772893772,8.002718925476074,2.358824363771759,0.1106870229007633,0.1155866900175131,,-0.004899667116749801
6,TapNext,medium,80.6930693069307,39.56043956043956,23.809523809523807,63.55311355311355,43.886743886743886,81.31868131868131,62.02898550724638,91.75824175824177,73.06501547987617,94.87179487179486,75.51020408163265,55.66009455300458,74.21245421245422,4.923449516296387,1.4996491366512392,0.3473282442748092,0.1138353765323993,,0.2334928677424099
6,TapNext,strong,78.5891089108911,28.57142857142857,16.507936507936506,43.772893772893774,27.43055555555556,60.43956043956044,41.15384615384615,75.0915750915751,56.39204545454546,84.61538461538461,67.83536585365853,41.86394990510844,58.49816849816849,2.057024478912353,0.7336841562713673,0.3473282442748092,0.1436077057793345,,0.2037205384954747
7,TapNext,none,92.48888888888888,53.49412492269635,37.41289198606272,77.2418058132344,62.29423868312757,91.34199134199136,79.1595684270301,97.4025974025974,87.01837581505632,100.0,89.83152827918171,71.14332063809167,83.8961038961039,7.426537036895752,1.0360117766739727,0.0710900473933649,0.0755176613885505,,-0.0044276139951855975
7,TapNext,medium,86.22222222222223,32.77674706246135,21.141479099678456,56.09152752009895,41.17096018735363,79.71552257266544,65.6043956043956,94.86703772418058,79.94029850746269,98.4539270253556,81.34777376654633,57.840981433087336,72.38095238095238,7.015070915222168,0.9811025260144935,0.0710900473933649,0.161388550548112,,-0.09029850315474709
7,TapNext,strong,58.84444444444444,10.698824984539272,7.237141556668184,19.047619047619047,12.997601918465229,34.50834879406308,23.804519180241723,56.58627087198516,36.897152818128994,71.4904143475572,41.67167769092002,24.521618632884827,38.46629560915275,14.215458869934082,1.9808427600662093,0.0379146919431279,0.5493300852618758,,-0.5114153933187479
8,TapNext,none,91.30434782608695,39.78102189781022,26.27118644067797,76.73357664233576,65.55555555555556,89.50729927007299,82.66199649737302,96.62408759124088,88.26714801444044,98.54014598540148,88.43721770551039,70.23862084271147,80.23722627737226,9.549590110778809,1.0895279838580738,0.0292553191489361,0.1043710972346119,,-0.0751157780856758
8,TapNext,medium,74.25271739130434,32.57299270072993,17.134416543574595,66.24087591240875,42.02985074626866,80.1094890510949,54.58089668615984,83.66788321167883,57.44540039708802,85.94890510948905,59.34360348292029,46.10683357120228,69.7080291970803,2.0117383003234863,0.6995771066179144,0.7526595744680851,0.0856378233719892,,0.6670217510960958
8,TapNext,strong,75.27173913043478,18.33941605839416,8.660060318828092,47.81021897810219,26.226226226226224,69.98175182481752,43.7037037037037,80.2919708029197,53.593179049939096,85.21897810218978,57.72357723577236,37.9813493068939,60.32846715328469,1.1042159795761108,0.5938490266302066,0.922872340425532,0.0151650312221231,,0.9077073092034089
9,TapNext,none,61.502347417840376,16.997167138810198,12.269446672012831,28.89518413597734,18.946474086661,42.1152030217186,24.555160142348758,60.245514636449485,29.270544783010155,79.22568460812087,30.8411214953271,23.17654943587197,45.4957507082153,41.047584533691406,2.3302082886164275,0.0116550116550116,0.6715867158671587,,-0.6599317042121471
9,TapNext,medium,53.36463223787168,3.0217186024551466,1.9417475728155336,7.459867799811143,4.132231404958678,15.108593012275731,7.051826677994902,35.03305004721435,10.817941952506596,55.71293673276677,13.513513513513514,7.491452224357845,23.267233238904627,51.01944351196289,2.901387983082968,0.0209790209790209,0.8081180811808119,,-0.7871390602017909
9,TapNext,strong,54.09494001043297,0.56657223796034,0.4702194357366771,1.41643059490085,1.024428684003152,3.966005665722379,1.988862370723946,9.442870632672332,3.805668016194333,19.54674220963173,6.390041493775933,2.735844000086808,6.987724268177527,82.7602310180664,4.5996264218781615,0.0256410256410256,0.7915129151291513,,-0.7658718894881258
10,TapNext,none,98.65,53.95136778115501,36.77922077922078,82.06686930091185,68.9987163029525,98.78419452887536,96.19970193740686,99.92401215805472,97.82118707738545,100.0,97.96992481203009,79.55375018179913,86.94528875379939,5.837461471557617,1.0126169330544814,0.0204678362573099,0.0096942580164056,,0.010773578240904299
10,TapNext,medium,91.15,30.015197568389056,18.04855703160788,57.14285714285714,40.81967213114754,80.62310030395136,67.55526657997399,91.8693009118541,79.95810055865921,98.6322188449848,85.66282420749279,58.40888410177628,71.65653495440729,6.95499324798584,1.2408824526588431,0.0891812865497076,0.0865026099925428,,0.0026786765571647914
10,TapNext,strong,64.7,6.68693009118541,3.5743298131600327,16.185410334346503,9.067579127459368,23.93617021276596,13.99195350916406,33.43465045592705,20.51039697542533,57.82674772036474,36.14522156967432,16.657896198976623,27.61398176291793,4.787826061248779,0.8824435656142914,0.4561403508771929,0.2938105891126025,,0.1623297617645904
11,TapNext,none,88.22447102115916,33.59073359073359,19.51951951951952,62.419562419562425,42.908438061041295,83.14028314028315,65.14522821576763,96.91119691119692,82.15102974828376,99.87129987129988,85.11627906976744,58.96809892287592,75.18661518661519,4.818869590759277,1.144702065492297,0.267741935483871,0.0568181818181818,,0.2109237536656892
11,TapNext,medium,86.84452621895124,11.711711711711713,6.301939058171745,41.31274131274132,26.129827444535746,70.65637065637065,52.43296921549155,91.37709137709138,76.4367816091954,97.68339768339769,82.73809523809523,48.80792251309794,62.54826254826254,5.46214771270752,1.2305720465604717,0.2,0.1022727272727272,,0.09772727272727282
11,TapNext,strong,64.85740570377186,1.9305019305019304,1.038062283737024,5.662805662805663,3.1073446327683616,18.91891891891892,11.195734958111196,40.15444015444015,25.645438898450944,59.45945945945946,40.65510597302504,16.328337349218515,25.225225225225223,7.906977653503418,2.056857865611067,0.4645161290322581,0.3005050505050505,,0.1640110785272076
12,TapNext,none,99.41747572815534,68.82352941176471,52.12527964205817,93.03921568627452,86.47166361974405,100.0,99.41348973607036,100.0,99.41348973607036,100.0,99.41348973607036,87.36748249400267,92.37254901960785,1.6109998226165771,1.0147588772989873,0.3,0.0029126213592233,,0.29708737864077667
12,TapNext,medium,99.70873786407766,67.84313725490196,51.22131754256106,90.58823529411764,82.57372654155496,100.0,99.7067448680352,100.0,99.7067448680352,100.0,99.7067448680352,86.58305573764432,91.68627450980392,1.5368664264678955,0.96732362899242,0.3,0.0,,0.3
12,TapNext,strong,97.5728155339806,31.47058823529412,18.83460859329017,66.96078431372548,50.33507073715562,93.33333333333331,87.1177015755329,99.6078431372549,96.97560975609755,100.0,97.55381604696672,70.1633613418086,78.27450980392156,1.5835421085357666,0.9988591169900202,0.2,0.0223300970873786,,0.1776699029126214
13,TapNext,none,93.87868670005564,25.625,14.16460614623808,58.5,39.130434782608695,88.375,74.51403887688986,98.625,90.9037212049616,100.0,93.41711549970076,62.4259833020798,74.22500000000001,3.813725233078003,1.017696626233449,0.3604060913705584,0.024,,0.3364060913705584
13,TapNext,medium,90.15025041736226,22.5625,12.352941176470589,48.25,30.192461908580597,75.125,55.95581171950048,94.875,81.80291153415453,99.6875,89.10891089108911,53.88260744595905,68.10000000000001,4.216914176940918,1.1229509192033766,0.5685279187817259,0.04,,0.5285279187817259
13,TapNext,strong,78.8536449638286,2.0,1.054713249835201,8.625,4.713114754098361,31.3125,19.439033891702376,58.875,41.94444444444444,79.3125,63.43283582089553,26.116828432195184,36.025,4.937622547149658,1.857133364076126,0.6243654822335025,0.1581538461538461,,0.46621163607965643
14,TapNext,none,88.11579481970544,27.610333692142085,16.499189627228525,57.7502691065662,41.551792044111856,82.07750269106566,70.00946073793756,92.6264800861141,82.25152129817445,99.83853606027986,87.7742946708464,59.61725167565975,71.98062432723358,8.708355903625488,1.7023146839328702,0.5045045045045045,0.0945300053106744,,0.40997449919383006
14,TapNext,medium,53.072625698324025,11.517761033369217,6.283662477558348,27.98708288482239,16.99604743083004,43.81054897739504,26.658108686350023,65.28525296017223,36.34269921695071,83.36921420882669,44.038929440389296,26.063889450415683,46.39397201291711,23.8299503326416,5.571492204710491,0.7567567567567568,0.4460966542750929,,0.3106601024816639
14,TapNext,strong,51.39664804469274,0.2152852529601722,0.102880658436214,2.3143164693218514,1.2838306731436502,7.373519913885899,3.1813361611876987,20.721205597416574,9.90210843373494,44.18729817007535,21.170610211706105,7.128153227641722,14.96232508073197,63.21595764160156,14.310860283424727,0.7207207207207207,0.4657461497610196,,0.2549745709597011
15,TapNext,none,99.60732984293192,64.13333333333333,47.01273261508325,80.0,66.4079822616408,96.8,93.4278350515464,100.0,99.60106382978722,100.0,99.60106382978722,81.21013551756897,88.18666666666667,2.538623094558716,1.0692437387730227,0.1428571428571428,0.0013157894736842,,0.1415413533834586
15,TapNext,medium,98.56020942408377,54.400000000000006,37.47697974217312,78.66666666666666,64.97237569060773,99.33333333333331,98.0106100795756,99.73333333333332,98.5372340425532,100.0,98.5372340425532,79.50688671949257,86.42666666666668,2.9056735038757324,1.083442950372414,0.1428571428571428,0.0118421052631578,,0.131015037593985
15,TapNext,strong,73.69109947643979,4.0,2.3529411764705883,15.466666666666669,9.571788413098236,36.266666666666666,24.52290076335878,55.60000000000001,39.87138263665595,89.73333333333333,63.125,27.888802597916712,40.21333333333333,12.821416854858398,3.448298503279492,0.2142857142857142,0.2605263157894736,,-0.046240601503759415
16,TapNext,none,100.0,86.93877551020408,76.89530685920577,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.37906137184116,97.3877551020408,3.3844902515411377,0.9910833069891206,0.0,0.0,,0.0
16,TapNext,medium,100.0,86.53061224489797,76.2589928057554,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.25179856115108,97.30612244897958,3.424389600753784,1.002366694090431,0.0,0.0,,0.0
16,TapNext,strong,95.10204081632652,4.489795918367347,2.355460385438972,8.16326530612245,4.366812227074235,28.163265306122447,16.87041564792176,42.44897959183673,26.121372031662272,100.0,95.10204081632652,28.963220221684757,36.6530612244898,1.5915696620941162,0.4663101918767968,0.0,0.048,,-0.048
17,TapNext,none,96.11829944547137,33.497536945812804,19.73684210526316,56.896551724137936,38.813559322033896,78.81773399014779,62.82306163021869,89.4088669950739,78.04347826086956,98.76847290640394,94.07582938388626,58.69855414045432,71.47783251231526,10.22240161895752,0.9840144224404,0.1037037037037037,0.016826923076923,,0.0868767806267807
17,TapNext,medium,54.34380776340111,1.9704433497536944,1.4059753954305798,9.60591133004926,5.871559633027523,25.615763546798032,12.915851272015654,41.37931034482759,18.480492813141684,61.330049261083744,23.819742489270386,12.498724320577166,27.980295566502463,27.58884048461914,2.426712287491528,0.0444444444444444,0.5793269230769231,,-0.5348824786324787
17,TapNext,strong,65.24953789279112,0.2463054187192118,0.1270648030495552,0.4926108374384236,0.2544529262086514,3.4482758620689653,1.8087855297157625,12.807881773399016,6.919945725915875,36.94581280788177,22.932917316692667,6.408633260316502,10.788177339901477,7.136587619781494,0.7171054277531573,0.6074074074074074,0.2548076923076923,,0.3525997150997151
18,TapNext,none,93.95348837209302,36.94817658349328,22.22222222222222,56.81381957773512,38.31468071099408,87.23608445297505,71.23064384678077,98.84836852207292,89.62093862815884,100.0,91.6970802919708,62.61711314002534,75.96928982725528,10.759456634521484,1.0812772983077663,0.1166306695464362,0.0346766635426429,,0.0819540060037933
18,TapNext,medium,39.53488372093023,11.8042226487524,7.32375085557837,18.71401151631478,10.500352360817477,29.078694817658352,14.285714285714285,44.913627639155465,17.71771771771772,63.91554702495201,20.70823710546574,14.107154465058718,33.685220729366605,9.569782257080078,0.7783318727921542,0.4254859611231101,0.6682286785379569,,-0.24274271741484676
18,TapNext,strong,68.83720930232559,4.798464491362764,2.044989775051125,8.54126679462572,3.69908561928512,16.50671785028791,7.404218682737838,26.29558541266795,12.336785231877531,44.241842610364685,21.234207968901845,9.343857455570694,20.0767754318618,0.808535635471344,0.1319401719420347,0.9503239740820736,0.0271790065604498,,0.9231449675216238
19,TapNext,none,81.54020385050963,25.95936794582393,13.88888888888889,44.92099322799097,26.747311827956988,63.88261851015802,40.95665171898356,79.68397291196389,52.83630470016208,93.90519187358916,66.6077738515901,40.20738619751632,61.6704288939052,10.315051237742106,1.1152443797527771,0.25,0.1132478632478632,,0.1367521367521368
19,TapNext,medium,71.34767836919592,2.031602708803612,1.1851851851851851,7.44920993227991,4.594180704441041,16.70428893905192,11.237785016286644,31.376975169300223,18.78260869565217,58.46501128668172,34.714003944773175,14.102752709267644,23.20541760722348,11.484941949446997,1.3173745689228635,0.0568181818181818,0.4871794871794871,,-0.4303613053613053
19,TapNext,strong,57.98414496036241,0.0,0.0,0.6772009029345373,0.2669039145907473,4.514672686230249,1.8066847335140015,10.609480812641085,4.351851851851852,30.248306997742663,13.4944612286002,3.98398034571136,9.209932279909708,1.2597425219913323,0.1715965822862162,0.6954545454545454,0.1388888888888889,,0.5565656565656565
20,TapNext,none,97.56521739130434,45.79234972677595,29.403508771929825,65.46448087431695,48.11244979919679,85.24590163934425,72.98311444652909,92.02185792349728,83.11817279046674,98.0327868852459,93.29140461215934,65.38173008405634,77.31147540983606,14.724617958068848,1.0319999279033494,0.0893617021276595,0.0074468085106382,,0.0819148936170213
20,TapNext,medium,90.95652173913044,16.502732240437158,9.587301587301589,45.02732240437158,31.055429005315112,69.18032786885246,55.4954954954955,86.01092896174863,77.20739219712526,98.46994535519126,86.99891657638136,52.06890697232376,63.03825136612022,13.05856704711914,0.9026764121106978,0.0,0.1106382978723404,,-0.1106382978723404
20,TapNext,strong,78.34782608695652,7.3224043715847,4.311454311454312,16.065573770491802,9.972862957937584,32.677595628415304,22.617246596066565,52.56830601092896,41.44851657940663,69.2896174863388,58.92156862745098,27.454329814463215,35.58469945355191,14.485662460327148,1.16001285646001,0.0851063829787234,0.2436170212765957,,-0.15851063829787232
21,TapNext,none,98.440065681445,69.6223316912972,53.94904458598726,85.63218390804597,75.65406976744185,96.2233169129721,93.5148118494796,99.50738916256158,98.440065681445,99.83579638752052,98.440065681445,83.99961151315975,90.16420361247948,7.763911247253418,1.1120527650660634,0.0,0.0152855993563958,,-0.0152855993563958
21,TapNext,medium,98.1937602627258,17.48768472906404,9.67741935483871,40.14778325123153,25.27244421380384,53.11986863711001,35.69421023046655,96.63382594417077,92.35059760956176,99.58949096880131,97.8688524590164,52.17270477353745,61.39573070607553,9.63113021850586,1.3860367855832625,0.0,0.0176991150442477,,-0.0176991150442477
21,TapNext,strong,43.43185550082102,1.2315270935960592,0.6336405529953917,5.41871921182266,3.1896042528056703,16.502463054187192,9.943360604153556,34.72906403940887,23.462897526501767,57.14285714285714,43.43185550082102,16.13227168745548,23.004926108374384,4.10451602935791,0.5885728599829834,0.0,0.5543041029766693,,-0.5543041029766693
22,TapNext,none,76.7209668943773,27.97319932998325,15.56534508076358,61.39028475711893,40.95522388059701,86.93467336683418,64.41504178272982,94.55611390284756,67.80383795309169,99.0787269681742,68.16239316239316,51.380368371915054,73.98659966499162,8.185157775878906,1.40555770139489,0.2933709449929478,0.1927809680065627,,0.10058997698638511
22,TapNext,medium,51.60273252758802,5.695142378559464,3.4198860037998733,13.06532663316583,7.85997357992074,31.65829145728643,15.815602836879432,61.47403685092128,24.65648854961832,94.38860971524288,27.578125,15.866015194043673,41.256281407035175,15.538779258728027,2.6605543901084725,0.1170662905500705,0.6874487284659557,,-0.5703824379158853
22,TapNext,strong,49.13294797687861,0.3350083752093802,0.0643915003219575,3.266331658291457,1.2377850162866448,11.055276381909549,3.393213572854292,28.14070351758794,10.762651461154668,60.88777219430486,22.55520504731861,7.602649319587236,20.73701842546064,79.37208557128906,13.084018608611508,0.0944992947813822,0.7391304347826086,,-0.6446311400012265
23,TapNext,none,92.3147722043258,39.7626112759644,24.57375833951075,78.93175074183976,64.51297112090064,89.91097922848664,80.02142474558114,97.1513353115727,88.82022471910112,99.7626112759644,90.5328798185941,69.69225174873756,81.10385756676557,6.727691650390625,1.0606102671229185,0.1618852459016393,0.0514619883040935,,0.1104232575975458
23,TapNext,medium,78.96916705016108,3.7982195845697326,1.9387755102040816,15.66765578635015,8.547627671133647,41.95845697329376,23.9454094292804,83.97626112759644,62.880434782608695,96.43916913946587,73.53792704111174,34.17003488686771,48.3679525222552,6.5208587646484375,1.0192118871669715,0.0860655737704918,0.2426900584795321,,-0.15662448470904028
23,TapNext,strong,33.68614818223654,0.1186943620178041,0.0485436893203883,1.661721068249258,1.2278978388998034,3.738872403560831,2.690582959641256,8.30860534124629,5.421994884910486,31.097922848664687,13.678985107556535,4.613600896065694,8.985163204747774,22.318187713623047,3.130511163656434,0.1352459016393442,0.804093567251462,,-0.6688476656121178
24,TapNext,none,91.8974358974359,78.1041388518024,58.30721003134797,99.19893190921228,88.90274314214463,100.0,90.0878293601004,100.0,90.0878293601004,100.0,90.0878293601004,83.49468825075874,95.46061415220294,4.078172206878662,1.019596295682336,0.2123893805309734,0.0400516795865633,,0.1723377009444101
24,TapNext,medium,85.23076923076923,26.168224299065415,14.00454201362604,68.62483311081442,45.5072463768116,99.06542056074768,82.10399032648125,100.0,82.54545454545455,100.0,82.54545454545455,61.3413375615656,78.7716955941255,4.226475715637207,1.050642391971132,0.336283185840708,0.0878552971576227,,0.2484278886830853
24,TapNext,strong,53.02564102564102,13.084112149532707,3.8394415357766154,32.71028037383177,7.303877366997296,60.88117489986649,14.864864864864863,94.12550066755674,41.835518474374254,100.0,44.41747572815535,22.452235594033677,60.16021361815754,4.349875450134277,1.0969995730783255,0.331858407079646,0.4948320413436692,,-0.16297363426402323
25,TapNext,none,73.30210772833723,26.20689655172414,15.348837209302326,48.62068965517241,30.87071240105541,71.37931034482759,48.94894894894895,89.65517241379311,61.563517915309454,97.58620689655172,62.62295081967213,43.87099345885765,66.68965517241378,8.160079002380371,1.241391214815643,0.1094890510948905,0.3142857142857143,,-0.2047966631908238
25,TapNext,medium,59.25058548009368,11.379310344827587,5.41871921182266,29.655172413793103,13.527851458885944,50.0,24.418604651162788,66.55172413793103,30.48780487804878,71.72413793103448,31.28834355828221,21.028264751640474,45.862068965517246,11.792720794677734,1.8133744948202983,0.0802919708029197,0.5174603174603175,,-0.4371683466573978
25,TapNext,strong,58.78220140515222,2.413793103448276,1.70316301703163,4.827586206896552,3.2098765432098766,10.689655172413794,7.179487179487179,28.27586206896552,14.835164835164836,55.51724137931034,25.903614457831324,10.566261206544969,20.344827586206897,24.387622833251957,3.7422120682419258,0.0510948905109489,0.5365079365079365,,-0.4854130459969876
26,TapNext,none,98.1230448383733,32.289416846652266,19.277885235332043,64.2548596112311,47.29299363057325,90.6047516198704,81.90757128810226,100.0,98.07280513918629,100.0,98.07280513918629,68.92481208647602,77.42980561555075,6.932468414306641,1.002133935486063,0.2424242424242424,0.010515247108307,,0.2319089953159354
26,TapNext,medium,92.59645464025026,11.879049676025918,6.505026611472502,36.17710583153348,22.68392370572207,64.57883369330453,48.23045267489712,84.01727861771057,71.68732125834127,93.30453563714904,83.02845528455285,46.42703590699716,57.9913606911447,7.182920932769775,1.0351063125439082,0.303030303030303,0.0641430073606729,,0.23888729566963007
26,TapNext,strong,33.99374348279458,0.2159827213822894,0.1643385373870172,3.131749460043196,2.0938023450586267,6.8034557235421165,4.545454545454546,15.010799136069114,7.876106194690266,27.645788336933048,12.350230414746544,5.405986407467401,10.561555075593954,67.4391098022461,9.922769427053987,0.0,0.6656151419558359,,-0.6656151419558359
27,TapNext,none,92.82051282051282,43.20420223243598,26.380368098159508,71.30663164806303,52.366863905325445,91.46421536441235,77.99539170506912,98.81812212738016,89.4543225015328,99.4747209455023,90.50554870530208,67.3404989830778,80.85357846355876,6.294228553771973,0.904255339383362,0.2154566744730679,0.0310077519379844,,0.1844489225350835
